id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
418712893,4190449463,4190449460,55.165806164796386,1,1,1,2,2,"LINESTRING(5.0353551 45.6384405, 5.0353685 45.6383917, 5.0357204 45.6381020, 5.0358104 45.6380828)"
418712894,4190449463,4190449466,25.84385149743666,1,1,1,2,2,"LINESTRING(5.0353551 45.6384405, 5.0350334 45.6384980)"
418712894,4190449466,4190449470,90.7951861139611,1,1,1,2,2,"LINESTRING(5.0350334 45.6384980, 5.0345361 45.6386148, 5.0344127 45.6385867, 5.0342911 45.6384678, 5.0342263 45.6383523, 5.0341914 45.6382679)"
418712894,4190449470,4190449471,13.446416406136013,1,1,1,2,2,"LINESTRING(5.0341914 45.6382679, 5.0341000 45.6382656, 5.0340547 45.6382634, 5.0340189 45.6382616)"
418712895,8869689593,4190449470,34.149628797893385,1,1,1,2,2,"LINESTRING(5.0341219 45.6379650, 5.0341914 45.6382679)"
418712895,4190449470,8869689600,25.319709172164714,1,1,1,2,2,"LINESTRING(5.0341914 45.6382679, 5.0342910 45.6381953, 5.0344525 45.6381375)"
418712895,8869689600,4190449474,26.251598084986,1,1,1,2,2,"LINESTRING(5.0344525 45.6381375, 5.0347527 45.6380300)"
418712895,4190449474,4190449475,12.00037387596405,1,1,1,2,2,"LINESTRING(5.0347527 45.6380300, 5.0348234 45.6379342)"
418712895,4190449475,4190449477,23.584538585762658,1,1,1,2,2,"LINESTRING(5.0348234 45.6379342, 5.0348190 45.6378863, 5.0347240 45.6377365)"
418712896,4190449466,4190449474,56.49281506849296,1,1,1,2,2,"LINESTRING(5.0350334 45.6384980, 5.0347527 45.6380300)"
418712898,4190449475,4190449452,32.6074365271917,1,0,0,5,5,"LINESTRING(5.0348234 45.6379342, 5.0349927 45.6378405, 5.0351327 45.6377377)"
421223522,324250162,2294610410,41.005672989236835,1,3,0,2,0,"LINESTRING(5.0787977 45.6236933, 5.0788783 45.6235924, 5.0790404 45.6235173, 5.0791638 45.6234386)"
421223526,4210234896,4210234899,14.533223693663913,1,3,0,2,0,"LINESTRING(5.0793004 45.6235170, 5.0792040 45.6236288)"
421223526,4210234899,324250162,32.436285673998675,1,3,0,2,0,"LINESTRING(5.0792040 45.6236288, 5.0787977 45.6236933)"
421538234,1433558563,4212913142,68.4517932883657,1,4,4,2,2,"LINESTRING(5.0879637 45.6249732, 5.0875576 45.6247994, 5.0872509 45.6246164)"
421538234,4212913142,4267160210,10.241300376964617,1,4,4,2,2,"LINESTRING(5.0872509 45.6246164, 5.0871545 45.6245538)"
421538234,4267160210,4267160190,689.8539876852218,1,4,4,2,2,"LINESTRING(5.0871545 45.6245538, 5.0869709 45.6244345, 5.0865316 45.6241732, 5.0861802 45.6239290, 5.0860140 45.6237576, 5.0858665 45.6235625, 5.0856036 45.6231780, 5.0852844 45.6226902, 5.0850484 45.6221969, 5.0850216 45.6219736, 5.0850269 45.6217467, 5.0850511 45.6216397, 5.0850967 45.6215178, 5.0851691 45.6213490, 5.0855017 45.6207580, 5.0855929 45.6205536, 5.0856090 45.6203622, 5.0855795 45.6201873, 5.0854937 45.6199713, 5.0849601 45.6189807)"
421538234,4267160190,472152652,268.75543332012455,1,4,4,2,2,"LINESTRING(5.0849601 45.6189807, 5.0847287 45.6185512, 5.0837433 45.6167214)"
421538237,1433558524,1433558563,194.6774530920984,1,4,4,2,2,"LINESTRING(5.0902633 45.6256369, 5.0895426 45.6254837, 5.0892046 45.6254077, 5.0887820 45.6253007, 5.0883971 45.6251520, 5.0879637 45.6249732)"
421538256,4212913142,1433558293,50.999169001214824,1,1,1,2,2,"LINESTRING(5.0872509 45.6246164, 5.0872277 45.6246350, 5.0872398 45.6246913, 5.0873791 45.6250550)"
427512036,4267160190,4267160207,651.3991985856165,1,1,1,2,2,"LINESTRING(5.0849601 45.6189807, 5.0852659 45.6189178, 5.0858547 45.6197430, 5.0863032 45.6203269, 5.0868206 45.6211328, 5.0868919 45.6212727, 5.0869425 45.6219258, 5.0869770 45.6221236, 5.0871012 45.6225901, 5.0872300 45.6228652, 5.0873956 45.6231611, 5.0874416 45.6233493, 5.0874347 45.6235053, 5.0872507 45.6240088, 5.0872196 45.6242176)"
427512036,4267160207,4267160210,38.48584339310215,1,1,1,2,2,"LINESTRING(5.0872196 45.6242176, 5.0872035 45.6243388, 5.0871849 45.6245317, 5.0871545 45.6245538)"
429076960,4281963234,2439086886,225.61250578718335,1,1,1,2,2,"LINESTRING(5.0476741 45.6301257, 5.0478187 45.6301992, 5.0480944 45.6302087, 5.0488609 45.6301767, 5.0492280 45.6301594, 5.0493902 45.6301726, 5.0495000 45.6302173, 5.0496137 45.6302891, 5.0498204 45.6304740, 5.0498919 45.6305052, 5.0499500 45.6305104, 5.0500739 45.6304839, 5.0503127 45.6304192)"
429076963,2439086886,4281963244,36.60234336637282,1,0,0,5,5,"LINESTRING(5.0503127 45.6304192, 5.0506062 45.6303535, 5.0506649 45.6303553, 5.0507671 45.6303657)"
429076965,4281963259,4281963260,54.612375617246684,1,1,1,2,2,"LINESTRING(5.0607254 45.6355901, 5.0608015 45.6360778)"
429076968,4281963250,4281963249,74.56707102573242,1,1,1,2,2,"LINESTRING(5.0605738 45.6340409, 5.0615206 45.6339389)"
429076970,4281963251,4281963253,88.6334216817183,1,1,1,2,2,"LINESTRING(5.0605832 45.6342667, 5.0606203 45.6344603, 5.0610691 45.6344240, 5.0612731 45.6343704, 5.0614627 45.6343725)"
429080857,1433558534,1433558656,139.09710051676925,1,1,1,2,2,"LINESTRING(5.0781529 45.6329117, 5.0781315 45.6324765, 5.0780993 45.6321990, 5.0779598 45.6320414, 5.0779276 45.6319214, 5.0779964 45.6316983)"
429080858,1433558395,1433558623,48.78731066811409,1,1,1,2,2,"LINESTRING(5.0765861 45.6286074, 5.0763069 45.6286518, 5.0761867 45.6284291)"
429080859,4282001289,4282001088,36.52788326985986,1,1,1,2,2,"LINESTRING(5.0766000 45.6312214, 5.0770685 45.6312028)"
429080860,4282001087,772631260,27.100640323547108,1,1,1,2,2,"LINESTRING(5.0764736 45.6307356, 5.0768217 45.6307317)"
429080861,4282001086,4282001085,49.9971739742186,1,1,1,2,2,"LINESTRING(5.0773308 45.6306443, 5.0767255 45.6304941)"
429080862,4282001075,4282001070,17.130223494828083,1,1,1,2,2,"LINESTRING(5.0647831 45.6283853, 5.0648170 45.6282544, 5.0648434 45.6282447)"
429080862,4282001070,4282001067,46.452726820224115,1,1,1,2,2,"LINESTRING(5.0648434 45.6282447, 5.0648726 45.6280577, 5.0648642 45.6279926, 5.0650861 45.6279401)"
429080863,2502643481,1433558236,44.94784788452213,1,1,1,2,2,"LINESTRING(5.0638744 45.6276122, 5.0644443 45.6275474)"
429080864,1433558236,4282001066,50.93475361917976,1,2,2,2,2,"LINESTRING(5.0644443 45.6275474, 5.0643520 45.6275213, 5.0641844 45.6274515, 5.0640653 45.6274020, 5.0638748 45.6273235)"
429080865,4282001081,4282001076,38.782510448090406,1,0,0,5,5,"LINESTRING(5.0640216 45.6287952, 5.0640084 45.6286659, 5.0640279 45.6286289, 5.0640195 45.6285629, 5.0639859 45.6284523)"
429080866,4282001070,4282001073,28.886196336782696,1,0,0,5,5,"LINESTRING(5.0648434 45.6282447, 5.0649219 45.6282666, 5.0651379 45.6282870, 5.0652062 45.6282826)"
429081641,4282008522,4282008529,328.3927730098787,1,1,1,2,2,"LINESTRING(5.0767160 45.6214190, 5.0764200 45.6218177, 5.0759421 45.6224132, 5.0756874 45.6227254, 5.0755467 45.6228933, 5.0752726 45.6230918, 5.0744721 45.6234837, 5.0741106 45.6236534)"
429081641,4282008529,2502843808,165.80112395980527,1,1,1,2,2,"LINESTRING(5.0741106 45.6236534, 5.0729972 45.6241980, 5.0726139 45.6243829, 5.0723241 45.6244502)"
429081642,4282008532,4282008529,87.888356130418,1,1,1,2,2,"LINESTRING(5.0749330 45.6240707, 5.0744648 45.6240249, 5.0743338 45.6237925, 5.0741106 45.6236534)"
445289536,2439079724,2439079745,120.85369557314368,1,1,1,2,2,"LINESTRING(5.0639947 45.6325192, 5.0643805 45.6327351, 5.0654381 45.6327055)"
445289538,4427411147,4427411142,19.32410767667039,1,1,1,2,2,"LINESTRING(5.0650318 45.6348252, 5.0650237 45.6346517)"
445289539,4427411141,2501460116,9.377572484569061,1,0,0,5,5,"LINESTRING(5.0628894 45.6344384, 5.0628985 45.6345224)"
445289540,4427411140,4427411141,33.92694287737109,1,0,0,5,5,"LINESTRING(5.0624540 45.6344525, 5.0628894 45.6344384)"
445289540,4427411141,4427411134,51.20462778087495,1,0,0,5,5,"LINESTRING(5.0628894 45.6344384, 5.0634646 45.6342152)"
445289541,2439088218,4427411133,50.84144119018309,1,0,0,5,5,"LINESTRING(5.0635151 45.6342680, 5.0638697 45.6342874, 5.0641260 45.6341818)"
445650263,3824799894,3824799889,106.60090743749795,1,1,1,2,2,"LINESTRING(5.0548529 45.6260674, 5.0548453 45.6259208, 5.0548531 45.6254138, 5.0548832 45.6251947, 5.0549015 45.6251119)"
445650277,2439086879,2439086877,211.70132718935827,1,1,1,2,2,"LINESTRING(5.0532512 45.6296157, 5.0519431 45.6299460, 5.0508061 45.6301589, 5.0506594 45.6301860)"
445650278,1744227293,1744227296,114.93263022797863,1,1,1,2,2,"LINESTRING(5.0571250 45.6264841, 5.0559985 45.6264913, 5.0556487 45.6264929)"
445656067,4430547226,4430547225,40.695120183766896,1,1,1,2,2,"LINESTRING(5.0639371 45.6277776, 5.0644526 45.6277169)"
445685987,4430749328,4430749342,33.15830489847947,1,3,0,2,0,"LINESTRING(5.0441896 45.6381141, 5.0440520 45.6382571, 5.0440292 45.6383816)"
445685987,4430749342,293191035,12.23738782753041,1,3,0,2,0,"LINESTRING(5.0440292 45.6383816, 5.0440724 45.6384873)"
445685988,4430749340,4430749337,18.55615865115542,1,3,0,2,0,"LINESTRING(5.0434802 45.6383801, 5.0435451 45.6383804, 5.0436905 45.6383142)"
445685988,4430749337,4430749335,15.047624222080206,1,3,0,2,0,"LINESTRING(5.0436905 45.6383142, 5.0438079 45.6382653, 5.0438591 45.6382823)"
445685988,4430749335,4430749342,17.24729798673547,1,3,0,2,0,"LINESTRING(5.0438591 45.6382823, 5.0440292 45.6383816)"
445685989,293191035,1346126514,31.215468056143457,1,1,0,2,0,"LINESTRING(5.0440724 45.6384873, 5.0439277 45.6384445, 5.0437536 45.6383656, 5.0437282 45.6383473)"
445685990,4430749333,2287646961,29.358235626571375,1,1,0,2,0,"LINESTRING(5.0436597 45.6382844, 5.0435934 45.6381678, 5.0435346 45.6380358)"
445685991,2287646961,293191033,28.691280233331113,1,1,0,2,0,"LINESTRING(5.0435346 45.6380358, 5.0437818 45.6381875, 5.0438161 45.6382015)"
445685991,293191033,4430749335,9.5970434878691,1,1,0,2,0,"LINESTRING(5.0438161 45.6382015, 5.0438591 45.6382823)"
445685992,2287646961,4430749326,44.31068992116933,1,1,1,2,2,"LINESTRING(5.0435346 45.6380358, 5.0432740 45.6376819)"
445685992,4430749326,4430749320,82.81748372456086,1,1,1,2,2,"LINESTRING(5.0432740 45.6376819, 5.0427910 45.6370190)"
445685992,4430749320,4430749316,56.71718530987491,1,1,1,2,2,"LINESTRING(5.0427910 45.6370190, 5.0425624 45.6367052, 5.0424586 45.6365656)"
445685992,4430749316,2287646959,113.29322414358371,1,1,1,2,2,"LINESTRING(5.0424586 45.6365656, 5.0418064 45.6356901, 5.0417848 45.6356635)"
445685995,4430749305,4430749300,31.991684765528127,1,1,1,2,2,"LINESTRING(5.0512303 45.6325789, 5.0510679 45.6323149)"
445685996,4430749297,4430749186,71.61020314609031,1,1,1,2,2,"LINESTRING(5.0531035 45.6313785, 5.0529469 45.6307446)"
445685997,4430749184,4430749185,29.813691555915007,1,1,1,2,2,"LINESTRING(5.0524667 45.6306376, 5.0523444 45.6306400, 5.0521020 45.6307070)"
445685998,4430749314,4430749317,158.88970713898647,1,1,1,2,2,"LINESTRING(5.0407871 45.6361451, 5.0417232 45.6359801, 5.0422140 45.6366496)"
445685999,1346126514,4430749337,4.710276103158925,1,1,0,2,0,"LINESTRING(5.0437282 45.6383473, 5.0436905 45.6383142)"
445685999,4430749337,4430749333,4.092830202328994,1,1,0,2,0,"LINESTRING(5.0436905 45.6383142, 5.0436597 45.6382844)"
445686000,4430749298,4430749184,90.59923769605118,1,1,1,2,2,"LINESTRING(5.0527041 45.6314288, 5.0526434 45.6311061, 5.0526206 45.6309664, 5.0525911 45.6308492, 5.0524667 45.6306376)"
445686000,4430749184,4430749183,35.46864476273265,1,1,1,2,2,"LINESTRING(5.0524667 45.6306376, 5.0529120 45.6305701)"
445686001,4430749316,4430749317,21.210805887875594,1,1,1,2,2,"LINESTRING(5.0424586 45.6365656, 5.0422140 45.6366496)"
445686001,4430749317,4430749325,131.52495965549673,1,1,1,2,2,"LINESTRING(5.0422140 45.6366496, 5.0425895 45.6371654, 5.0424930 45.6372460, 5.0427907 45.6376980)"
445686002,4430749320,4430749326,163.2507170935331,1,1,1,2,2,"LINESTRING(5.0427910 45.6370190, 5.0431930 45.6368559, 5.0432869 45.6369009, 5.0437000 45.6375948, 5.0432740 45.6376819)"
445878749,5700219050,4432298632,40.958880752511355,1,1,1,2,2,"LINESTRING(5.0773172 45.6332244, 5.0773720 45.6331847, 5.0774968 45.6330998, 5.0777459 45.6330214)"
445878749,4432298632,1433558534,33.958705834739916,1,1,1,2,2,"LINESTRING(5.0777459 45.6330214, 5.0780242 45.6329492, 5.0781529 45.6329117)"
445878750,4432298599,4432297487,39.67168439758284,1,1,1,2,2,"LINESTRING(5.0495620 45.6323380, 5.0494898 45.6322202, 5.0493530 45.6320130)"
445878756,4432298591,4432298610,162.61699464299699,1,0,0,5,5,"LINESTRING(5.0639821 45.6320169, 5.0638532 45.6319872, 5.0633328 45.6320191, 5.0630686 45.6321457, 5.0628474 45.6321794, 5.0627749 45.6322291, 5.0625657 45.6323248, 5.0624960 45.6324279, 5.0624410 45.6325002, 5.0623163 45.6325620, 5.0622170 45.6325686)"
445878757,4432298632,4432298608,63.25746269013062,1,1,1,2,2,"LINESTRING(5.0777459 45.6330214, 5.0777100 45.6324537)"
445878758,4432298645,4432298636,70.17488569237709,1,1,1,2,2,"LINESTRING(5.0517113 45.6341405, 5.0513043 45.6335780)"
445878759,4432298627,4432298618,28.121082824764137,1,1,1,2,2,"LINESTRING(5.0623149 45.6329306, 5.0624571 45.6328790, 5.0623592 45.6327562)"
445878760,4432298646,4432298650,41.951918821337344,1,1,1,2,2,"LINESTRING(5.0617435 45.6366666, 5.0617469 45.6367148, 5.0617702 45.6370430)"
445878762,1433558534,1433558507,56.23344206723095,1,1,1,2,2,"LINESTRING(5.0781529 45.6329117, 5.0783031 45.6328817, 5.0785392 45.6328141, 5.0787645 45.6326641)"
445878763,4432298629,4432298627,10.265287054826624,1,1,1,2,2,"LINESTRING(5.0623274 45.6330224, 5.0623149 45.6329306)"
445878763,4432298627,4432298610,60.87796173986334,1,1,1,2,2,"LINESTRING(5.0623149 45.6329306, 5.0621138 45.6329278, 5.0621164 45.6325977, 5.0622170 45.6325686)"
445878764,4432298605,4432298631,117.1092727516674,1,1,1,2,2,"LINESTRING(5.0639609 45.6323860, 5.0636306 45.6326286, 5.0630901 45.6328725, 5.0628929 45.6329203, 5.0627845 45.6330150)"
445878765,4432298617,4432298628,92.38079959931629,1,0,0,5,5,"LINESTRING(5.0681428 45.6327143, 5.0681892 45.6327437, 5.0687324 45.6326405, 5.0687672 45.6327427, 5.0688571 45.6329153, 5.0689858 45.6329669)"
445878766,4432298606,4432298591,43.476587621501565,1,0,0,5,5,"LINESTRING(5.0639895 45.6323974, 5.0640342 45.6323332, 5.0640302 45.6322160, 5.0639821 45.6320169)"
445878766,4432298591,4432297483,36.312552186169206,1,0,0,5,5,"LINESTRING(5.0639821 45.6320169, 5.0639766 45.6319938, 5.0638760 45.6316993)"
446102046,4434314936,4434314935,57.500862345110704,1,1,1,2,2,"LINESTRING(5.0654154 45.6325045, 5.0661346 45.6323866)"
448004825,4267160207,4450642609,254.0578797496147,1,1,1,2,2,"LINESTRING(5.0872196 45.6242176, 5.0873341 45.6241618, 5.0878356 45.6236478, 5.0882433 45.6231601, 5.0888844 45.6226105, 5.0891311 45.6223797)"
448004839,4450642672,1433558447,1348.229886124157,1,1,1,2,2,"LINESTRING(5.0891267 45.6319849, 5.0890063 45.6319934, 5.0884350 45.6336852, 5.0880246 45.6350749, 5.0877591 45.6357820, 5.0874211 45.6365640, 5.0872146 45.6371660, 5.0880273 45.6375861, 5.0881346 45.6375786, 5.0888078 45.6370648, 5.0893644 45.6365734, 5.0915833 45.6347088, 5.0921412 45.6342812, 5.0929673 45.6336660, 5.0933106 45.6334259, 5.0935703 45.6332118, 5.0936657 45.6331025)"
448113571,1745783999,1745783992,395.8434061752436,1,1,1,2,2,"LINESTRING(5.0802701 45.6397782, 5.0822362 45.6374565, 5.0823703 45.6373309, 5.0825044 45.6372296, 5.0827082 45.6371358, 5.0828799 45.6370402, 5.0831368 45.6368826)"
448113571,1745783992,1745783922,43.174403007174426,1,1,1,2,2,"LINESTRING(5.0831368 45.6368826, 5.0834513 45.6366031, 5.0834817 45.6365789)"
448113584,1745783952,1745783999,280.74852777614456,1,1,1,2,2,"LINESTRING(5.0778843 45.6413010, 5.0779178 45.6412419, 5.0780197 45.6408181, 5.0780680 45.6406877, 5.0781168 45.6406174, 5.0782129 45.6405602, 5.0784006 45.6405039, 5.0786554 45.6404421, 5.0789295 45.6403924, 5.0792857 45.6403427, 5.0794735 45.6403164, 5.0796559 45.6402808, 5.0798222 45.6402245, 5.0799482 45.6401439, 5.0800502 45.6400239, 5.0802701 45.6397782)"
448113586,1745783927,1745783836,70.141069772177,1,1,1,2,2,"LINESTRING(5.0819063 45.6428818, 5.0817024 45.6428818, 5.0811553 45.6427627, 5.0810372 45.6427355)"
448328442,1433558311,1433558350,100.9218511356541,1,1,1,2,2,"LINESTRING(5.0804038 45.6265915, 5.0795777 45.6265840, 5.0791078 45.6265720)"
448328442,1433558350,1433558482,31.081229919831653,1,1,1,2,2,"LINESTRING(5.0791078 45.6265720, 5.0787162 45.6266264)"
459159479,4282008522,1431997851,779.2677801161484,1,1,1,2,2,"LINESTRING(5.0767160 45.6214190, 5.0767581 45.6213098, 5.0767837 45.6212466, 5.0768072 45.6211265, 5.0768205 45.6210625, 5.0768284 45.6209798, 5.0768406 45.6208651, 5.0768640 45.6207052, 5.0768880 45.6206200, 5.0769187 45.6205118, 5.0769343 45.6204072, 5.0769450 45.6203080, 5.0769580 45.6202480, 5.0769700 45.6202170, 5.0769812 45.6201849, 5.0769945 45.6201615, 5.0770101 45.6201287, 5.0770592 45.6200624, 5.0771406 45.6199712, 5.0772100 45.6198800, 5.0772633 45.6198370, 5.0773447 45.6197379, 5.0774373 45.6196365, 5.0774786 45.6195764, 5.0775031 45.6195351, 5.0775622 45.6194267, 5.0775930 45.6193570, 5.0776035 45.6193245, 5.0776325 45.6192223, 5.0776537 45.6191552, 5.0777039 45.6190811, 5.0777730 45.6190130, 5.0778080 45.6189820, 5.0778879 45.6189165, 5.0779325 45.6188806, 5.0779994 45.6188221, 5.0780552 45.6187737, 5.0780809 45.6187581, 5.0781076 45.6187347, 5.0781650 45.6186830, 5.0781950 45.6186570, 5.0782772 45.6185951, 5.0783720 45.6185280, 5.0785530 45.6184000, 5.0785720 45.6183800, 5.0786080 45.6183530, 5.0787730 45.6182380, 5.0790180 45.6180550, 5.0790847 45.6180038, 5.0791280 45.6179750, 5.0792743 45.6178634, 5.0794304 45.6177401, 5.0794639 45.6177011, 5.0794940 45.6176730, 5.0795208 45.6176465, 5.0795654 45.6176067, 5.0795988 45.6175786, 5.0797238 45.6174742, 5.0797807 45.6174196, 5.0798019 45.6173946, 5.0798320 45.6173665, 5.0798889 45.6173010, 5.0799246 45.6172760, 5.0799413 45.6172550, 5.0800529 45.6171551, 5.0801500 45.6170900, 5.0802837 45.6169983, 5.0803685 45.6169429, 5.0804343 45.6169008, 5.0805057 45.6168571, 5.0806496 45.6167674, 5.0807280 45.6167130, 5.0808020 45.6166580, 5.0808213 45.6166403, 5.0808630 45.6166130, 5.0809020 45.6165830, 5.0810522 45.6164546, 5.0811350 45.6163820, 5.0811972 45.6163391, 5.0812373 45.6163064, 5.0812708 45.6162806, 5.0813132 45.6162486, 5.0813734 45.6162073, 5.0814920 45.6161230, 5.0816350 45.6160280, 5.0817150 45.6159830, 5.0819655 45.6158633, 5.0821074 45.6157954)"
467184384,4618340204,4618340205,104.33409912614282,1,1,1,2,2,"LINESTRING(5.0732814 45.6332161, 5.0719933 45.6334753)"
491259744,8807661999,8807662000,10.019093422339637,1,0,0,5,5,"LINESTRING(5.0643064 45.6291110, 5.0644294 45.6291375)"
503973057,4942009283,4942009282,47.861972498411255,1,1,1,2,2,"LINESTRING(5.0622507 45.6357218, 5.0616409 45.6357771)"
503973058,4942009285,4942009283,15.33976843972158,1,1,1,2,2,"LINESTRING(5.0622511 45.6358596, 5.0622507 45.6357218)"
503973058,4942009283,4942009284,37.99320153749864,1,1,1,2,2,"LINESTRING(5.0622507 45.6357218, 5.0622497 45.6353805)"
503973061,4942009299,4942009298,21.743422321544518,1,1,1,2,2,"LINESTRING(5.0658808 45.6358704, 5.0656488 45.6359792)"
503973062,4942009306,4942009299,198.4679659475768,1,1,1,2,2,"LINESTRING(5.0665748 45.6375709, 5.0660920 45.6367739, 5.0659311 45.6362497, 5.0658841 45.6359618, 5.0658808 45.6358704)"
503973062,4942009299,622131450,3.574021518710422,1,1,1,2,2,"LINESTRING(5.0658808 45.6358704, 5.0658817 45.6358383)"
503973091,1745715694,1745715466,945.5249515447666,1,1,1,2,2,"LINESTRING(5.0674545 45.6503408, 5.0656843 45.6485896, 5.0647079 45.6476708, 5.0633722 45.6463658, 5.0631844 45.6461145, 5.0628518 45.6454957, 5.0625997 45.6449969, 5.0622725 45.6444907, 5.0613498 45.6430580)"
503973091,1745715466,1745715688,269.4863972348893,1,1,1,2,2,"LINESTRING(5.0613498 45.6430580, 5.0609528 45.6425142, 5.0606310 45.6419216, 5.0604379 45.6414641, 5.0603418 45.6412170, 5.0602716 45.6410365, 5.0601747 45.6407893)"
505757783,4956207584,4956207585,23.84669072218675,1,1,1,2,2,"LINESTRING(5.0664572 45.6280043, 5.0667560 45.6279571)"
519130643,1745662425,315367779,330.7142562428379,1,1,1,2,2,"LINESTRING(5.0380595 45.6449191, 5.0359562 45.6424212, 5.0359023 45.6423595)"
532659013,5168464918,1344429933,18.248127836393287,1,1,1,2,2,"LINESTRING(5.0437353 45.6386465, 5.0439356 45.6385613)"
532659014,5168464919,5168464918,6.53004394237878,1,1,1,2,2,"LINESTRING(5.0436684 45.6386819, 5.0437353 45.6386465)"
544293969,324250069,8285019671,5.670620091913741,1,1,0,2,0,"LINESTRING(5.0664751 45.6297995, 5.0664579 45.6297500)"
544293969,8285019671,5261636861,35.02667536421897,1,1,0,2,0,"LINESTRING(5.0664579 45.6297500, 5.0664287 45.6296663, 5.0666446 45.6296275, 5.0667304 45.6295866)"
560054421,5401025840,5401025841,22.55181641064627,1,1,1,2,2,"LINESTRING(5.0321130 45.6425280, 5.0318938 45.6426605)"
560054422,5401025843,5401025840,26.781239175082558,1,1,1,2,2,"LINESTRING(5.0323688 45.6426051, 5.0321822 45.6424861, 5.0321130 45.6425280)"
640135496,4430547228,8245130639,39.66919412743814,1,1,1,2,2,"LINESTRING(5.0634164 45.6284821, 5.0633993 45.6285574, 5.0632648 45.6286691, 5.0632960 45.6288014)"
660125568,6180638678,1338692734,420.3979194743829,1,1,1,2,2,"LINESTRING(5.0925139 45.6397251, 5.0920768 45.6398759, 5.0918110 45.6399663, 5.0913891 45.6401147, 5.0912912 45.6401383, 5.0912119 45.6401448, 5.0911186 45.6401440, 5.0909904 45.6401342, 5.0907421 45.6401139, 5.0906675 45.6401147, 5.0905964 45.6401212, 5.0905195 45.6401407, 5.0904029 45.6401791, 5.0895171 45.6405010, 5.0888643 45.6407487, 5.0886988 45.6408237, 5.0885822 45.6408995, 5.0884598 45.6410054, 5.0884179 45.6410560, 5.0883887 45.6411179, 5.0883712 45.6412108, 5.0883537 45.6412850, 5.0883269 45.6413363, 5.0882873 45.6413779, 5.0882069 45.6414341, 5.0881463 45.6414585, 5.0880603 45.6414763)"
660125576,6180638534,6180638893,360.3650014692429,1,1,1,2,2,"LINESTRING(5.0849600 45.6425311, 5.0852403 45.6419285, 5.0853104 45.6417807, 5.0853693 45.6416446, 5.0854027 45.6415397, 5.0854305 45.6414837, 5.0854772 45.6414254, 5.0855373 45.6413663, 5.0855651 45.6412947, 5.0855907 45.6412030, 5.0855929 45.6411454, 5.0856029 45.6411073, 5.0857286 45.6408141, 5.0861468 45.6398530, 5.0862881 45.6395279, 5.0863237 45.6394890, 5.0863626 45.6394611)"
660125578,6180638893,6180638547,158.25042667950507,1,1,1,2,2,"LINESTRING(5.0863626 45.6394611, 5.0864060 45.6394439, 5.0864571 45.6394299, 5.0865049 45.6394222, 5.0865661 45.6394222, 5.0866162 45.6394307, 5.0866696 45.6394401, 5.0867452 45.6394642, 5.0873725 45.6396842, 5.0875182 45.6397503, 5.0875760 45.6397916, 5.0876228 45.6398390, 5.0876606 45.6398934, 5.0877140 45.6399930, 5.0877540 45.6400334, 5.0878118 45.6400645, 5.0878619 45.6400777, 5.0880098 45.6401041)"
686446561,6434148148,9580976892,2.707064272121264,1,1,1,2,2,"LINESTRING(5.0339816 45.6245856, 5.0340040 45.6246042)"
686446561,9580976892,1744123398,495.55997308053617,1,1,1,2,2,"LINESTRING(5.0340040 45.6246042, 5.0344889 45.6250706, 5.0346236 45.6252220, 5.0346585 45.6253280, 5.0346297 45.6254349, 5.0345793 45.6255012, 5.0343534 45.6257651, 5.0342845 45.6258641, 5.0342752 45.6260152, 5.0346136 45.6264751, 5.0347303 45.6265707, 5.0347893 45.6266908, 5.0347969 45.6268575, 5.0345877 45.6276866, 5.0345787 45.6279475, 5.0348081 45.6286195, 5.0348423 45.6286908, 5.0348650 45.6287157)"
686446564,6434148147,6434148148,15.30440594704255,1,1,1,2,2,"LINESTRING(5.0338660 45.6244744, 5.0339816 45.6245856)"
686477729,6434426819,6434426834,112.26710823023781,1,1,1,2,2,"LINESTRING(5.0762928 45.6271585, 5.0765182 45.6276528, 5.0765276 45.6276887, 5.0765182 45.6277295, 5.0764925 45.6277573, 5.0764388 45.6277801, 5.0759773 45.6278693)"
686477729,6434426834,6434426834,100.9753452797465,1,1,1,2,2,"LINESTRING(5.0759773 45.6278693, 5.0757453 45.6279140, 5.0757033 45.6279075, 5.0756636 45.6278798, 5.0755889 45.6277246, 5.0755936 45.6276871, 5.0756239 45.6276577, 5.0758107 45.6276201, 5.0758621 45.6276234, 5.0758878 45.6276528, 5.0759773 45.6278693)"
686477730,6434426835,6434426837,51.760025153158516,1,1,1,2,2,"LINESTRING(5.0782715 45.6294233, 5.0783710 45.6294185, 5.0789195 45.6295138)"
690379591,6477110932,6477110935,81.90476800944577,1,1,1,2,2,"LINESTRING(5.0328838 45.6375236, 5.0326873 45.6375574, 5.0322753 45.6376192, 5.0318506 45.6376594)"
691253941,1745662474,9660952262,586.3916415565765,1,4,4,2,2,"LINESTRING(5.0543438 45.6386321, 5.0538723 45.6386640, 5.0532886 45.6387219, 5.0523698 45.6388574, 5.0497430 45.6393054, 5.0489058 45.6394116, 5.0480349 45.6394805, 5.0469585 45.6394988, 5.0469345 45.6394987)"
691253941,9660952262,484792721,238.21632768951662,1,4,4,2,2,"LINESTRING(5.0469345 45.6394987, 5.0455018 45.6394945, 5.0438741 45.6395156)"
